movie_ID	genres
334795	
334878	{'id': 35_'name': 'Comedy'}
334889	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'}
334890	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'}
334894	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
334918	{'id': 18_'name': 'Drama'}
334922	{'id': 18_'name': 'Drama'}
334924	{'id': 35_'name': 'Comedy'}
334930	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
334939	{'id': 10751_'name': 'Family'|'id': 12_'name': 'Adventure'}
334991	{'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
335026	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
335031	{'id': 35_'name': 'Comedy'}
335051	{'id': 35_'name': 'Comedy'}
335053	{'id': 35_'name': 'Comedy'}
335077	{'id': 10751_'name': 'Family'|'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'}
335138	{'id': 99_'name': 'Documentary'}
335141	
335145	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
335201	{'id': 99_'name': 'Documentary'}
335205	{'id': 10749_'name': 'Romance'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
335209	{'id': 878_'name': 'Science Fiction'}
335251	
335310	{'id': 35_'name': 'Comedy'|'id': 99_'name': 'Documentary'}
335340	{'id': 18_'name': 'Drama'}
335392	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'|'id': 9648_'name': 'Mystery'}
335409	{'id': 10770_'name': 'TV Movie'|'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
335430	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
335450	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
335462	{'id': 12_'name': 'Adventure'|'id': 28_'name': 'Action'|'id': 10752_'name': 'War'}
335490	{'id': 53_'name': 'Thriller'}
335498	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
335509	{'id': 12_'name': 'Adventure'}
335578	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10752_'name': 'War'}
335582	{'id': 27_'name': 'Horror'|'id': 18_'name': 'Drama'}
335640	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
335676	{'id': 53_'name': 'Thriller'|'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'}
335683	{'id': 18_'name': 'Drama'}
335724	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
335753	{'id': 27_'name': 'Horror'}
335778	{'id': 28_'name': 'Action'}
335791	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'}
335796	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
335797	{'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'|'id': 10402_'name': 'Music'}
335805	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'}
335819	{'id': 878_'name': 'Science Fiction'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
335837	{'id': 35_'name': 'Comedy'}
335866	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
335869	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
335872	{'id': 53_'name': 'Thriller'}
335874	
335897	{'id': 35_'name': 'Comedy'}
335970	{'id': 35_'name': 'Comedy'}
335988	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'|'id': 12_'name': 'Adventure'}
336000	{'id': 18_'name': 'Drama'}
336004	{'id': 80_'name': 'Crime'|'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
336011	{'id': 18_'name': 'Drama'}
336018	{'id': 99_'name': 'Documentary'}
336026	{'id': 18_'name': 'Drama'}
336029	{'id': 18_'name': 'Drama'}
336033	{'id': 99_'name': 'Documentary'}
336050	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
336055	{'id': 53_'name': 'Thriller'}
336118	{'id': 9648_'name': 'Mystery'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
336121	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
336149	{'id': 14_'name': 'Fantasy'}
336167	{'id': 9648_'name': 'Mystery'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
336199	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
336203	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
336206	{'id': 18_'name': 'Drama'}
336211	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
336212	{'id': 18_'name': 'Drama'}
336216	
336220	{'id': 99_'name': 'Documentary'}
336222	{'id': 18_'name': 'Drama'}
336251	{'id': 18_'name': 'Drama'|'id': 99_'name': 'Documentary'}
336265	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
336268	
336271	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
336307	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
336313	{'id': 14_'name': 'Fantasy'|'id': 35_'name': 'Comedy'|'id': 16_'name': 'Animation'}
336380	{'id': 99_'name': 'Documentary'}
336445	{'id': 35_'name': 'Comedy'}
336455	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
336484	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
336544	{'id': 99_'name': 'Documentary'}
336549	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
336560	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
336652	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
336655	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
336660	{'id': 18_'name': 'Drama'}
336663	{'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 10752_'name': 'War'}
336664	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
336666	{'id': 18_'name': 'Drama'|'id': 12_'name': 'Adventure'}
336669	{'id': 18_'name': 'Drama'}
336681	{'id': 18_'name': 'Drama'}
336691	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
336735	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
336736	{'id': 35_'name': 'Comedy'}
336744	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
336775	{'id': 35_'name': 'Comedy'}
336776	{'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'}
336804	{'id': 18_'name': 'Drama'}
336805	{'id': 18_'name': 'Drama'}
336806	{'id': 18_'name': 'Drama'}
336807	{'id': 18_'name': 'Drama'}
336808	{'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
336811	{'id': 18_'name': 'Drama'}
336845	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
336850	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
336882	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
336884	{'id': 27_'name': 'Horror'}
336885	{'id': 10751_'name': 'Family'|'id': 18_'name': 'Drama'}
336890	{'id': 35_'name': 'Comedy'}
336956	
336970	{'id': 18_'name': 'Drama'|'id': 10770_'name': 'TV Movie'}
336972	{'id': 99_'name': 'Documentary'}
337012	{'id': 10751_'name': 'Family'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
337014	
337029	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
337073	{'id': 27_'name': 'Horror'}
337075	{'id': 10751_'name': 'Family'|'id': 14_'name': 'Fantasy'|'id': 9648_'name': 'Mystery'}
337085	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
337101	{'id': 18_'name': 'Drama'}
337104	{'id': 18_'name': 'Drama'}
337107	{'id': 18_'name': 'Drama'}
337115	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'}
337154	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
337208	{'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'}
337210	{'id': 35_'name': 'Comedy'|'id': 99_'name': 'Documentary'}
337218	{'id': 27_'name': 'Horror'}
337339	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
337405	{'id': 35_'name': 'Comedy'}
337412	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
337435	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
337456	{'id': 35_'name': 'Comedy'}
337473	{'id': 99_'name': 'Documentary'}
337549	{'id': 10770_'name': 'TV Movie'|'id': 18_'name': 'Drama'}
337550	{'id': 16_'name': 'Animation'|'id': 878_'name': 'Science Fiction'}
337641	{'id': 99_'name': 'Documentary'}
337663	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
337674	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
337677	{'id': 35_'name': 'Comedy'}
337703	{'id': 16_'name': 'Animation'|'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'}
337730	{'id': 18_'name': 'Drama'}
337747	{'id': 18_'name': 'Drama'|'id': 10770_'name': 'TV Movie'|'id': 37_'name': 'Western'}
337751	{'id': 18_'name': 'Drama'|'id': 10770_'name': 'TV Movie'}
337758	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
337789	{'id': 10402_'name': 'Music'|'id': 35_'name': 'Comedy'}
337844	{'id': 18_'name': 'Drama'}
337874	{'id': 18_'name': 'Drama'}
337876	{'id': 18_'name': 'Drama'|'id': 28_'name': 'Action'}
337879	{'id': 27_'name': 'Horror'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
337944	{'id': 99_'name': 'Documentary'}
337958	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
337960	{'id': 18_'name': 'Drama'}
337965	{'id': 18_'name': 'Drama'|'id': 99_'name': 'Documentary'|'id': 12_'name': 'Adventure'}
338063	{'id': 99_'name': 'Documentary'}
338065	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'|'id': 10749_'name': 'Romance'}
338072	{'id': 10751_'name': 'Family'}
338079	{'id': 35_'name': 'Comedy'}
338100	{'id': 10751_'name': 'Family'}
338107	{'id': 18_'name': 'Drama'}
338189	{'id': 18_'name': 'Drama'}
338227	{'id': 35_'name': 'Comedy'}
338234	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
338273	{'id': 99_'name': 'Documentary'}
338309	{'id': 18_'name': 'Drama'}
338312	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'}
338353	{'id': 99_'name': 'Documentary'}
338381	{'id': 99_'name': 'Documentary'}
338387	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
338421	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
338438	{'id': 12_'name': 'Adventure'}
338485	{'id': 10770_'name': 'TV Movie'|'id': 10751_'name': 'Family'}
338517	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
338518	{'id': 28_'name': 'Action'}
338544	{'id': 99_'name': 'Documentary'}
338546	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'}
338614	{'id': 99_'name': 'Documentary'}
338676	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
338679	{'id': 99_'name': 'Documentary'}
338689	{'id': 35_'name': 'Comedy'}
338729	{'id': 14_'name': 'Fantasy'|'id': 10749_'name': 'Romance'}
338766	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 37_'name': 'Western'}
338767	{'id': 27_'name': 'Horror'|'id': 18_'name': 'Drama'}
338803	{'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
338853	
338913	{'id': 35_'name': 'Comedy'|'id': 10751_'name': 'Family'}
338928	{'id': 99_'name': 'Documentary'}
338930	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
338964	{'id': 35_'name': 'Comedy'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
339060	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'|'id': 10751_'name': 'Family'|'id': 53_'name': 'Thriller'}
339065	{'id': 99_'name': 'Documentary'}
339077	{'id': 878_'name': 'Science Fiction'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
339079	{'id': 18_'name': 'Drama'}
339116	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
339145	{'id': 18_'name': 'Drama'}
339148	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
339152	{'id': 99_'name': 'Documentary'}
339161	{'id': 99_'name': 'Documentary'}
339274	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
339312	{'id': 10752_'name': 'War'|'id': 18_'name': 'Drama'|'id': 36_'name': 'History'}
339320	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
339327	{'id': 10402_'name': 'Music'|'id': 99_'name': 'Documentary'}
339339	{'id': 99_'name': 'Documentary'}
339342	{'id': 27_'name': 'Horror'}
339350	
339355	{'id': 35_'name': 'Comedy'}
339362	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
339367	{'id': 18_'name': 'Drama'}
339396	{'id': 35_'name': 'Comedy'|'id': 28_'name': 'Action'}
339397	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
339403	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'}
339405	{'id': 18_'name': 'Drama'}
339408	{'id': 18_'name': 'Drama'}
339419	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
339428	{'id': 35_'name': 'Comedy'}
339445	{'id': 99_'name': 'Documentary'}
339526	{'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
339527	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'}
339530	{'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
339533	{'id': 10770_'name': 'TV Movie'|'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'}
339547	{'id': 27_'name': 'Horror'}
339562	{'id': 10749_'name': 'Romance'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
339669	{'id': 10751_'name': 'Family'|'id': 16_'name': 'Animation'}
339692	{'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
339739	{'id': 18_'name': 'Drama'}
339749	{'id': 878_'name': 'Science Fiction'|'id': 35_'name': 'Comedy'}
339751	{'id': 99_'name': 'Documentary'}
339790	{'id': 99_'name': 'Documentary'}
339792	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
339846	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
339888	{'id': 99_'name': 'Documentary'}
339894	{'id': 18_'name': 'Drama'}
339927	{'id': 35_'name': 'Comedy'}
339928	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
339934	{'id': 99_'name': 'Documentary'}
339944	{'id': 9648_'name': 'Mystery'|'id': 10751_'name': 'Family'|'id': 12_'name': 'Adventure'|'id': 14_'name': 'Fantasy'}
339964	{'id': 12_'name': 'Adventure'|'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'}
339967	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 14_'name': 'Fantasy'|'id': 878_'name': 'Science Fiction'}
339984	{'id': 18_'name': 'Drama'}
339987	{'id': 18_'name': 'Drama'}
339988	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'}
339992	{'id': 14_'name': 'Fantasy'|'id': 27_'name': 'Horror'}
339994	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'|'id': 80_'name': 'Crime'}
340027	{'id': 18_'name': 'Drama'}
340053	{'id': 99_'name': 'Documentary'}
340101	{'id': 10749_'name': 'Romance'|'id': 10752_'name': 'War'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
340103	{'id': 18_'name': 'Drama'|'id': 27_'name': 'Horror'}
340119	
340155	
340176	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
340187	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'|'id': 53_'name': 'Thriller'}
340190	{'id': 35_'name': 'Comedy'}
340194	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
340210	{'id': 53_'name': 'Thriller'|'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'}
340213	{'id': 28_'name': 'Action'|'id': 12_'name': 'Adventure'|'id': 27_'name': 'Horror'}
340215	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
340223	{'id': 99_'name': 'Documentary'}
340224	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
340230	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
340243	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
340255	{'id': 14_'name': 'Fantasy'|'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
340275	{'id': 10402_'name': 'Music'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'|'id': 35_'name': 'Comedy'}
340357	{'id': 53_'name': 'Thriller'|'id': 12_'name': 'Adventure'|'id': 16_'name': 'Animation'|'id': 35_'name': 'Comedy'|'id': 14_'name': 'Fantasy'|'id': 878_'name': 'Science Fiction'}
340382	{'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'|'id': 14_'name': 'Fantasy'|'id': 18_'name': 'Drama'}
340401	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'}
340402	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
340481	{'id': 53_'name': 'Thriller'|'id': 18_'name': 'Drama'|'id': 80_'name': 'Crime'}
340484	{'id': 99_'name': 'Documentary'|'id': 18_'name': 'Drama'}
340485	{'id': 18_'name': 'Drama'}
340487	{'id': 18_'name': 'Drama'}
340488	{'id': 53_'name': 'Thriller'}
340543	
340584	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
340611	{'id': 18_'name': 'Drama'}
340616	{'id': 18_'name': 'Drama'}
340627	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
340666	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
340676	{'id': 18_'name': 'Drama'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
340677	{'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
340684	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
340712	{'id': 36_'name': 'History'|'id': 99_'name': 'Documentary'}
340746	{'id': 53_'name': 'Thriller'}
340753	
340785	{'id': 35_'name': 'Comedy'}
340816	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
340837	{'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
340856	{'id': 99_'name': 'Documentary'}
340881	{'id': 10751_'name': 'Family'|'id': 18_'name': 'Drama'}
340937	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
340945	{'id': 28_'name': 'Action'|'id': 10752_'name': 'War'}
340961	{'id': 80_'name': 'Crime'|'id': 35_'name': 'Comedy'|'id': 12_'name': 'Adventure'|'id': 18_'name': 'Drama'}
341006	{'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'}
341007	{'id': 10751_'name': 'Family'|'id': 16_'name': 'Animation'|'id': 12_'name': 'Adventure'}
341012	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'}
341013	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'}
341045	{'id': 99_'name': 'Documentary'}
341050	{'id': 28_'name': 'Action'|'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
341051	{'id': 27_'name': 'Horror'}
341077	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
341106	{'id': 99_'name': 'Documentary'}
341174	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
341176	{'id': 35_'name': 'Comedy'}
341178	{'id': 53_'name': 'Thriller'}
341201	{'id': 10752_'name': 'War'}
341366	{'id': 12_'name': 'Adventure'|'id': 99_'name': 'Documentary'}
341392	{'id': 35_'name': 'Comedy'}
341420	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'}
341443	{'id': 18_'name': 'Drama'}
341445	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
341490	{'id': 36_'name': 'History'|'id': 18_'name': 'Drama'}
341491	{'id': 18_'name': 'Drama'}
341517	
341559	{'id': 28_'name': 'Action'|'id': 80_'name': 'Crime'|'id': 18_'name': 'Drama'}
341689	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'|'id': 878_'name': 'Science Fiction'}
341744	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
341745	{'id': 18_'name': 'Drama'}
341886	{'id': 878_'name': 'Science Fiction'|'id': 27_'name': 'Horror'}
341895	{'id': 35_'name': 'Comedy'|'id': 10402_'name': 'Music'|'id': 10749_'name': 'Romance'}
341957	{'id': 53_'name': 'Thriller'|'id': 27_'name': 'Horror'}
341962	
341984	{'id': 12_'name': 'Adventure'|'id': 10751_'name': 'Family'|'id': 16_'name': 'Animation'}
342003	{'id': 35_'name': 'Comedy'}
342011	{'id': 18_'name': 'Drama'}
342021	{'id': 10749_'name': 'Romance'|'id': 80_'name': 'Crime'|'id': 53_'name': 'Thriller'}
342052	{'id': 99_'name': 'Documentary'}
342163	{'id': 10749_'name': 'Romance'|'id': 35_'name': 'Comedy'}
342165	{'id': 18_'name': 'Drama'}
342213	{'id': 35_'name': 'Comedy'}
342218	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
342281	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
342381	{'id': 10402_'name': 'Music'}
342464	{'id': 18_'name': 'Drama'|'id': 10751_'name': 'Family'}
342472	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
342473	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'|'id': 12_'name': 'Adventure'|'id': 35_'name': 'Comedy'}
342474	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
342502	{'id': 53_'name': 'Thriller'}
342521	{'id': 28_'name': 'Action'|'id': 35_'name': 'Comedy'}
342546	{'id': 35_'name': 'Comedy'}
342550	{'id': 18_'name': 'Drama'}
342562	{'id': 12_'name': 'Adventure'|'id': 99_'name': 'Documentary'|'id': 10751_'name': 'Family'}
342588	{'id': 16_'name': 'Animation'|'id': 9648_'name': 'Mystery'|'id': 27_'name': 'Horror'|'id': 878_'name': 'Science Fiction'}
342657	{'id': 27_'name': 'Horror'|'id': 53_'name': 'Thriller'|'id': 9648_'name': 'Mystery'}
342672	{'id': 35_'name': 'Comedy'}
342684	{'id': 878_'name': 'Science Fiction'|'id': 53_'name': 'Thriller'}
342686	{'id': 18_'name': 'Drama'|'id': 878_'name': 'Science Fiction'}
342695	{'id': 27_'name': 'Horror'|'id': 35_'name': 'Comedy'}
342737	{'id': 18_'name': 'Drama'}
342765	{'id': 18_'name': 'Drama'}
342786	{'id': 99_'name': 'Documentary'}
342831	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'}
342850	
342878	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
342896	{'id': 27_'name': 'Horror'|'id': 9648_'name': 'Mystery'|'id': 53_'name': 'Thriller'}
342917	{'id': 28_'name': 'Action'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
342925	{'id': 10749_'name': 'Romance'|'id': 18_'name': 'Drama'}
342927	{'id': 878_'name': 'Science Fiction'|'id': 28_'name': 'Action'|'id': 27_'name': 'Horror'}
343010	{'id': 9648_'name': 'Mystery'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
343018	{'id': 18_'name': 'Drama'|'id': 35_'name': 'Comedy'}
343042	
343043	{'id': 99_'name': 'Documentary'}
343059	{'id': 35_'name': 'Comedy'|'id': 28_'name': 'Action'}
343070	{'id': 28_'name': 'Action'|'id': 878_'name': 'Science Fiction'|'id': 10752_'name': 'War'}
343112	{'id': 53_'name': 'Thriller'|'id': 878_'name': 'Science Fiction'|'id': 27_'name': 'Horror'}
343140	{'id': 10402_'name': 'Music'|'id': 18_'name': 'Drama'}
343173	{'id': 27_'name': 'Horror'}
343227	
343283	{'id': 18_'name': 'Drama'}
343284	{'id': 35_'name': 'Comedy'|'id': 27_'name': 'Horror'}
343289	{'id': 99_'name': 'Documentary'}
343295	{'id': 35_'name': 'Comedy'}
343304	{'id': 99_'name': 'Documentary'}
343369	{'id': 10770_'name': 'TV Movie'|'id': 18_'name': 'Drama'}
343371	{'id': 35_'name': 'Comedy'}
343426	{'id': 53_'name': 'Thriller'}
343435	
343611	{'id': 28_'name': 'Action'}
343693	{'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
343702	{'id': 35_'name': 'Comedy'}
343724	{'id': 878_'name': 'Science Fiction'}
343795	{'id': 18_'name': 'Drama'}
343809	{'id': 18_'name': 'Drama'}
343825	{'id': 99_'name': 'Documentary'}
343843	{'id': 18_'name': 'Drama'|'id': 10752_'name': 'War'}
343858	
343878	{'id': 18_'name': 'Drama'|'id': 10749_'name': 'Romance'}
343880	{'id': 99_'name': 'Documentary'}
343887	{'id': 99_'name': 'Documentary'}
343921	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
343934	{'id': 35_'name': 'Comedy'}
343972	{'id': 37_'name': 'Western'}
343977	{'id': 35_'name': 'Comedy'|'id': 16_'name': 'Animation'|'id': 10751_'name': 'Family'}
343981	{'id': 99_'name': 'Documentary'}
344039	{'id': 35_'name': 'Comedy'|'id': 18_'name': 'Drama'}
344041	{'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
344043	
344120	{'id': 28_'name': 'Action'|'id': 18_'name': 'Drama'|'id': 53_'name': 'Thriller'}
344123	{'id': 35_'name': 'Comedy'|'id': 10749_'name': 'Romance'}
